Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Expiration Date,Spot
AAPL231020C00190000,2023-01-27 2:20PM EST,190.0,1.92,1.59,2.05,0.33,+20.75%,92,197,25.82%,12,145.92999267578125
AAPL231020C00195000,2023-01-27 9:53AM EST,195.0,1.26,0.82,1.6,0.11,+9.57%,4,195,25.73%,12,145.92999267578125
AAPL231020C00200000,2023-01-27 3:15PM EST,200.0,1.06,0.97,1.19,0.26,+32.50%,435,538,25.39%,12,145.92999267578125
AAPL231020C00205000,2023-01-27 10:33AM EST,205.0,0.67,0.7,0.85,0.0,-,148,49,24.93%,12,145.92999267578125
AAPL231020C00210000,2023-01-27 12:24PM EST,210.0,0.65,0.52,0.72,0.2,+44.44%,589,213,25.39%,12,145.92999267578125
AAPL231020C00215000,2023-01-27 1:53PM EST,215.0,0.45,0.38,0.56,0.1,+28.57%,479,44,25.42%,12,145.92999267578125
AAPL231020C00220000,2023-01-27 1:15PM EST,220.0,0.39,0.27,0.45,0.09,+30.00%,26,342,25.59%,12,145.92999267578125
AAPL231020C00225000,2023-01-26 3:59PM EST,225.0,0.24,0.19,0.36,0.0,-,1,314,25.73%,12,145.92999267578125
AAPL231020C00230000,2023-01-10 9:32AM EST,230.0,0.26,0.15,0.3,0.0,-,8,255,26.05%,12,145.92999267578125
AAPL231020C00235000,2023-01-11 1:14PM EST,235.0,0.22,0.02,0.26,0.0,-,1,12,26.47%,12,145.92999267578125
AAPL231020C00240000,2023-01-17 9:30AM EST,240.0,0.18,0.05,0.23,0.0,-,1,57,26.95%,12,145.92999267578125
AAPL231020C00245000,2023-01-23 9:40AM EST,245.0,0.09,0.0,0.21,0.0,-,4,14,27.54%,12,145.92999267578125
AAPL231020C00250000,2023-01-26 9:58AM EST,250.0,0.19,0.0,0.19,0.0,-,10,21,28.03%,12,145.92999267578125
AAPL231020C00255000,2023-01-17 9:30AM EST,255.0,0.31,0.0,0.18,0.0,-,-,10,28.66%,12,145.92999267578125
AAPL231020C00260000,2023-01-27 9:32AM EST,260.0,0.01,0.0,0.17,-0.15,-93.75%,1,1,29.30%,12,145.92999267578125
AAPL231020C00265000,2023-01-12 9:30AM EST,265.0,0.16,0.0,0.16,0.0,-,-,1,29.88%,12,145.92999267578125
AAPL231020C00295000,2023-01-24 3:49PM EST,295.0,0.05,0.0,0.12,0.0,-,38,140,33.15%,12,145.92999267578125
AAPL231215C00065000,2023-01-12 10:07AM EST,65.0,70.45,82.4,84.0,0.0,-,4,4,63.54%,13,145.92999267578125
AAPL231215C00070000,2023-01-09 10:57AM EST,70.0,66.4,77.7,79.25,0.0,-,1,4,60.33%,13,145.92999267578125
AAPL231215C00080000,2023-01-13 12:12PM EST,80.0,57.44,68.45,70.0,0.0,-,15,26,55.04%,13,145.92999267578125
AAPL231215C00085000,2023-01-26 3:51PM EST,85.0,62.4,63.9,65.55,0.0,-,1,18,52.88%,13,145.92999267578125
AAPL231215C00090000,2023-01-17 1:07PM EST,90.0,51.43,59.35,61.05,0.0,-,317,557,50.48%,13,145.92999267578125
AAPL231215C00095000,2023-01-23 10:07AM EST,95.0,49.9,55.0,56.65,0.0,-,2,436,51.45%,13,145.92999267578125
AAPL231215C00100000,2023-01-26 11:35AM EST,100.0,48.3,50.5,52.4,0.0,-,1,676,49.48%,13,145.92999267578125
AAPL231215C00105000,2023-01-23 10:23AM EST,105.0,42.46,46.1,48.1,0.0,-,2,134,47.20%,13,145.92999267578125
AAPL231215C00110000,2023-01-27 9:50AM EST,110.0,42.07,42.6,43.6,1.85,+4.60%,6,108,44.25%,13,145.92999267578125
AAPL231215C00115000,2023-01-24 3:40PM EST,115.0,35.8,38.2,39.35,0.0,-,32,97,41.90%,13,145.92999267578125
AAPL231215C00120000,2023-01-27 11:23AM EST,120.0,34.48,34.75,35.5,4.73,+15.90%,3,148,40.37%,13,145.92999267578125
AAPL231215C00125000,2023-01-27 2:14PM EST,125.0,31.62,29.95,31.6,2.52,+8.66%,46,200,38.47%,13,145.92999267578125
AAPL231215C00130000,2023-01-27 3:56PM EST,130.0,27.72,26.35,28.0,1.8,+6.94%,2,692,36.98%,13,145.92999267578125
AAPL231215C00135000,2023-01-27 3:12PM EST,135.0,25.07,22.85,24.7,2.43,+10.73%,9,2080,35.82%,13,145.92999267578125
AAPL231215C00140000,2023-01-27 3:14PM EST,140.0,21.8,20.85,21.5,2.1,+10.66%,229,2016,34.51%,13,145.92999267578125
AAPL231215C00145000,2023-01-27 3:56PM EST,145.0,18.26,17.65,18.7,1.26,+7.41%,89,2536,33.63%,13,145.92999267578125
AAPL231215C00150000,2023-01-27 3:56PM EST,150.0,15.83,14.95,15.75,1.65,+11.64%,194,5242,32.11%,13,145.92999267578125
AAPL231215C00155000,2023-01-27 3:49PM EST,155.0,13.37,12.7,13.35,1.65,+14.08%,57,650,31.22%,13,145.92999267578125
AAPL231215C00160000,2023-01-27 3:50PM EST,160.0,11.24,10.2,11.2,1.56,+16.12%,31,6005,30.41%,13,145.92999267578125
AAPL231215C00165000,2023-01-27 3:37PM EST,165.0,9.4,8.35,9.15,1.26,+15.48%,482,1866,29.37%,13,145.92999267578125
AAPL231215C00170000,2023-01-27 3:18PM EST,170.0,7.9,6.9,7.4,1.5,+23.44%,48,2202,28.49%,13,145.92999267578125
AAPL231215C00175000,2023-01-27 3:15PM EST,175.0,6.01,5.4,6.1,0.98,+19.48%,88,11270,28.10%,13,145.92999267578125
AAPL231215C00180000,2023-01-27 3:58PM EST,180.0,4.55,4.25,4.9,0.54,+13.47%,1213,1936,27.54%,13,145.92999267578125
AAPL231215C00185000,2023-01-27 1:13PM EST,185.0,3.75,3.3,3.9,0.65,+20.97%,14,580,27.03%,13,145.92999267578125
AAPL231215C00190000,2023-01-27 3:49PM EST,190.0,2.89,2.36,3.05,0.77,+36.32%,74,317,26.51%,13,145.92999267578125
AAPL231215C00195000,2023-01-27 12:25PM EST,195.0,2.26,2.02,2.38,0.47,+26.26%,5,251,26.09%,13,145.92999267578125
AAPL231215C00200000,2023-01-27 3:26PM EST,200.0,1.68,1.53,1.88,0.18,+12.00%,10043,1401,25.86%,13,145.92999267578125
AAPL231215C00205000,2023-01-27 3:16PM EST,205.0,1.32,0.97,1.47,0.27,+25.71%,7,1098,25.62%,13,145.92999267578125
AAPL231215C00210000,2023-01-27 3:28PM EST,210.0,1.05,0.87,1.18,0.2,+23.53%,21,943,25.59%,13,145.92999267578125
AAPL231215C00215000,2023-01-27 3:28PM EST,215.0,0.8,0.65,0.92,0.18,+29.03%,85,277,25.42%,13,145.92999267578125
AAPL231215C00220000,2023-01-27 10:10AM EST,220.0,0.49,0.49,0.64,-0.05,-9.26%,1,196,24.76%,13,145.92999267578125
AAPL231215C00225000,2023-01-23 3:37PM EST,225.0,0.43,0.37,0.61,0.0,-,9,432,25.59%,13,145.92999267578125
AAPL231215C00230000,2023-01-27 3:31PM EST,230.0,0.38,0.32,0.5,-0.09,-19.15%,1,342,25.68%,13,145.92999267578125
AAPL231215C00235000,2023-01-06 2:43PM EST,235.0,0.41,0.2,0.42,0.0,-,1,45,25.89%,13,145.92999267578125
AAPL231215C00240000,2023-01-19 12:03PM EST,240.0,0.24,0.01,0.35,0.0,-,1,67,26.05%,13,145.92999267578125
AAPL231215C00245000,2023-01-23 11:28AM EST,245.0,0.2,0.1,0.3,0.0,-,221,246,26.32%,13,145.92999267578125
AAPL231215C00250000,2023-01-25 11:06AM EST,250.0,0.17,0.04,0.27,0.0,-,7,61,26.73%,13,145.92999267578125
AAPL231215C00255000,2022-12-16 1:35PM EST,255.0,0.64,0.0,0.34,0.0,-,4,4,28.47%,13,145.92999267578125
AAPL231215C00260000,2023-01-18 1:27PM EST,260.0,0.16,0.0,0.22,0.0,-,1,4,27.54%,13,145.92999267578125
AAPL231215C00265000,2022-12-19 12:51PM EST,265.0,0.27,0.0,0.31,0.0,-,-,2,29.66%,13,145.92999267578125
AAPL231215C00275000,2023-01-11 12:20PM EST,275.0,0.31,0.0,0.2,0.0,-,2,5,29.35%,13,145.92999267578125
AAPL231215C00285000,2022-12-22 10:59AM EST,285.0,0.41,0.0,0.3,0.0,-,-,1,32.42%,13,145.92999267578125
AAPL231215C00295000,2023-01-25 12:26PM EST,295.0,0.1,0.0,0.16,0.0,-,2,50,31.15%,13,145.92999267578125
AAPL240119C00050000,2023-01-27 2:16PM EST,50.0,98.32,96.6,98.35,5.12,+5.49%,5,17627,70.63%,14,145.92999267578125
AAPL240119C00055000,2023-01-24 2:50PM EST,55.0,89.98,91.9,93.85,0.0,-,85,3680,68.48%,14,145.92999267578125
AAPL240119C00060000,2023-01-20 11:56AM EST,60.0,77.95,87.3,88.95,0.0,-,11,2377,64.94%,14,145.92999267578125
AAPL240119C00065000,2023-01-25 11:51AM EST,65.0,78.35,82.6,84.4,0.0,-,20,2647,62.33%,14,145.92999267578125
AAPL240119C00070000,2023-01-25 10:39AM EST,70.0,72.0,78.0,79.7,0.0,-,2,2158,59.49%,14,145.92999267578125
AAPL240119C00075000,2023-01-18 3:57PM EST,75.0,64.0,73.5,75.0,0.0,-,1,2461,56.90%,14,145.92999267578125
AAPL240119C00080000,2023-01-27 2:48PM EST,80.0,70.46,68.95,70.5,5.46,+8.40%,40,1398,54.59%,14,145.92999267578125
AAPL240119C00085000,2023-01-27 12:08PM EST,85.0,65.6,64.35,66.05,2.95,+4.71%,7,373,52.19%,14,145.92999267578125
AAPL240119C00090000,2023-01-27 3:08PM EST,90.0,61.72,59.85,61.65,3.52,+6.05%,31,1510,53.22%,14,145.92999267578125
AAPL240119C00095000,2023-01-27 3:58PM EST,95.0,56.32,55.55,56.95,1.82,+3.34%,19,3128,49.84%,14,145.92999267578125
AAPL240119C00100000,2023-01-27 3:59PM EST,100.0,51.85,51.2,52.95,1.6,+3.18%,35,8610,48.62%,14,145.92999267578125
AAPL240119C00105000,2023-01-27 11:54AM EST,105.0,48.05,47.25,48.6,2.67,+5.88%,60,1523,46.19%,14,145.92999267578125
AAPL240119C00110000,2023-01-27 3:15PM EST,110.0,44.39,43.15,44.3,2.69,+6.45%,13,3941,43.81%,14,145.92999267578125
AAPL240119C00115000,2023-01-27 3:31PM EST,115.0,40.42,39.2,40.15,2.42,+6.37%,1,1927,41.69%,14,145.92999267578125
AAPL240119C00120000,2023-01-27 3:49PM EST,120.0,36.4,35.6,36.15,2.15,+6.28%,157,10690,39.78%,14,145.92999267578125
AAPL240119C00125000,2023-01-27 3:59PM EST,125.0,31.98,31.2,32.55,1.68,+5.54%,137,10121,38.51%,14,145.92999267578125
AAPL240119C00130000,2023-01-27 3:59PM EST,130.0,28.47,28.15,28.95,1.48,+5.48%,200,10454,36.99%,14,145.92999267578125
AAPL240119C00135000,2023-01-27 3:53PM EST,135.0,25.53,25.0,25.55,2.02,+8.59%,137,10090,35.61%,14,145.92999267578125
AAPL240119C00140000,2023-01-27 3:52PM EST,140.0,22.46,22.0,22.4,1.66,+7.98%,245,16498,34.41%,14,145.92999267578125
AAPL240119C00145000,2023-01-27 3:55PM EST,145.0,19.45,19.0,19.45,1.71,+9.64%,1186,12476,33.26%,14,145.92999267578125
AAPL240119C00150000,2023-01-27 3:59PM EST,150.0,16.5,16.05,16.8,1.15,+7.49%,4802,29040,32.32%,14,145.92999267578125
AAPL240119C00155000,2023-01-27 3:53PM EST,155.0,14.18,13.65,14.3,1.41,+11.04%,576,9760,31.30%,14,145.92999267578125
AAPL240119C00160000,2023-01-27 3:49PM EST,160.0,12.1,10.5,12.0,1.4,+13.08%,321,22696,30.28%,14,145.92999267578125
AAPL240119C00165000,2023-01-27 3:59PM EST,165.0,9.85,9.35,10.0,1.0,+11.30%,739,15303,29.43%,14,145.92999267578125
AAPL240119C00170000,2023-01-27 3:59PM EST,170.0,8.05,7.8,8.25,0.7,+9.52%,1210,20137,28.66%,14,145.92999267578125
AAPL240119C00175000,2023-01-27 3:57PM EST,175.0,6.65,6.5,6.6,0.78,+13.29%,4419,16988,27.69%,14,145.92999267578125
AAPL240119C00180000,2023-01-27 3:54PM EST,180.0,5.38,5.25,5.5,0.73,+15.70%,3081,17187,27.45%,14,145.92999267578125
AAPL240119C00185000,2023-01-27 3:56PM EST,185.0,4.3,3.15,4.6,0.5,+13.16%,2489,18773,27.32%,14,145.92999267578125
AAPL240119C00190000,2023-01-27 3:57PM EST,190.0,3.4,3.1,3.65,0.45,+15.25%,1467,14239,26.74%,14,145.92999267578125
AAPL240119C00195000,2023-01-27 3:40PM EST,195.0,2.72,2.3,2.85,0.46,+20.35%,257,10335,26.16%,14,145.92999267578125
AAPL240119C00200000,2023-01-27 3:54PM EST,200.0,2.1,1.95,2.16,0.28,+15.38%,3682,36628,25.50%,14,145.92999267578125
AAPL240119C00205000,2023-01-27 3:32PM EST,205.0,1.73,1.3,1.71,0.3,+20.98%,28,4433,25.26%,14,145.92999267578125
AAPL240119C00210000,2023-01-27 3:53PM EST,210.0,1.29,1.2,1.34,0.19,+17.27%,1517,10310,25.01%,14,145.92999267578125
AAPL240119C00215000,2023-01-27 3:35PM EST,215.0,1.18,0.87,1.16,0.33,+38.82%,11,7353,25.35%,14,145.92999267578125
AAPL240119C00220000,2023-01-27 3:53PM EST,220.0,0.8,0.66,0.91,0.1,+14.29%,36,15184,25.16%,14,145.92999267578125
AAPL240119C00225000,2023-01-27 3:21PM EST,225.0,0.65,0.55,0.78,0.01,+1.56%,8,5776,25.43%,14,145.92999267578125
AAPL240119C00230000,2023-01-27 3:42PM EST,230.0,0.55,0.39,0.64,-0.12,-17.91%,9,3183,25.46%,14,145.92999267578125
AAPL240119C00235000,2023-01-27 2:15PM EST,235.0,0.48,0.4,0.52,0.12,+33.33%,8,2750,25.46%,14,145.92999267578125
AAPL240119C00240000,2023-01-27 3:47PM EST,240.0,0.35,0.3,0.4,0.05,+16.67%,8,8759,25.26%,14,145.92999267578125
AAPL240119C00245000,2023-01-26 3:49PM EST,245.0,0.2,0.19,0.38,0.0,-,49,3197,25.88%,14,145.92999267578125
AAPL240119C00250000,2023-01-27 3:43PM EST,250.0,0.27,0.23,0.3,0.05,+22.73%,39,10480,25.78%,14,145.92999267578125
AAPL240119C00255000,2023-01-23 11:19AM EST,255.0,0.22,0.11,0.29,0.0,-,8,552,26.42%,14,145.92999267578125
AAPL240119C00260000,2023-01-27 3:46PM EST,260.0,0.21,0.1,0.26,0.06,+40.00%,27,11419,26.76%,14,145.92999267578125
AAPL240119C00265000,2023-01-20 3:33PM EST,265.0,0.18,0.06,0.24,0.0,-,10,350,27.17%,14,145.92999267578125
AAPL240119C00270000,2023-01-27 2:10PM EST,270.0,0.14,0.09,0.22,-0.01,-6.67%,5,1313,27.54%,14,145.92999267578125
AAPL240119C00275000,2023-01-13 10:22AM EST,275.0,0.12,0.0,0.21,0.0,-,25,226,28.08%,14,145.92999267578125
AAPL240119C00280000,2023-01-27 10:11AM EST,280.0,0.11,0.07,0.2,-0.03,-21.43%,3,1435,28.54%,14,145.92999267578125
AAPL240119C00285000,2023-01-25 3:11PM EST,285.0,0.11,0.03,0.19,0.0,-,1,13,29.00%,14,145.92999267578125
AAPL240119C00290000,2023-01-27 3:16PM EST,290.0,0.1,0.02,0.1,-0.04,-28.57%,23,750,27.44%,14,145.92999267578125
AAPL240119C00300000,2023-01-27 2:22PM EST,300.0,0.12,0.08,0.1,0.03,+33.33%,147,20525,28.61%,14,145.92999267578125
AAPL240119C00310000,2023-01-25 10:40AM EST,310.0,0.08,0.03,0.15,0.0,-,10,1433,31.10%,14,145.92999267578125
AAPL240119C00320000,2023-01-27 3:15PM EST,320.0,0.08,0.06,0.09,0.01,+14.29%,415,5554,30.42%,14,145.92999267578125
AAPL240315C00050000,2023-01-27 3:55PM EST,50.0,98.2,96.9,98.95,5.05,+5.42%,1,18,69.68%,15,145.92999267578125
AAPL240315C00055000,2023-01-23 9:53AM EST,55.0,87.05,91.85,94.25,0.0,-,1,670,65.01%,15,145.92999267578125
AAPL240315C00060000,2023-01-04 3:57PM EST,60.0,69.9,87.45,89.55,0.0,-,2,148,62.87%,15,145.92999267578125
AAPL240315C00065000,2023-01-23 3:16PM EST,65.0,79.02,82.75,84.9,0.0,-,1,74,59.84%,15,145.92999267578125
AAPL240315C00070000,2023-01-23 3:16PM EST,70.0,74.42,78.3,80.25,0.0,-,1,133,57.50%,15,145.92999267578125
AAPL240315C00075000,2023-01-18 12:26PM EST,75.0,64.99,74.0,75.6,0.0,-,1,97,55.41%,15,145.92999267578125
AAPL240315C00080000,2023-01-27 3:22PM EST,80.0,71.0,69.3,71.15,3.8,+5.65%,60,99,52.80%,15,145.92999267578125
AAPL240315C00085000,2023-01-23 9:32AM EST,85.0,59.25,64.85,66.75,0.0,-,1,181,50.73%,15,145.92999267578125
AAPL240315C00090000,2023-01-17 12:25PM EST,90.0,52.15,60.85,62.4,0.0,-,4,65,51.87%,15,145.92999267578125
AAPL240315C00095000,2023-01-17 3:54PM EST,95.0,48.43,56.05,58.2,0.0,-,2,67,50.01%,15,145.92999267578125
AAPL240315C00100000,2023-01-27 12:29PM EST,100.0,53.35,51.85,54.05,3.4,+6.81%,26,123,48.16%,15,145.92999267578125
AAPL240315C00105000,2023-01-24 10:32AM EST,105.0,45.9,47.55,49.75,0.0,-,6,61,45.81%,15,145.92999267578125
AAPL240315C00110000,2023-01-27 2:23PM EST,110.0,45.55,43.4,45.8,2.85,+6.67%,103,223,44.21%,15,145.92999267578125
AAPL240315C00115000,2023-01-27 12:21PM EST,115.0,41.7,40.4,41.45,2.7,+6.92%,2,331,41.59%,15,145.92999267578125
AAPL240315C00120000,2023-01-27 1:11PM EST,120.0,37.35,35.65,37.75,2.15,+6.11%,149,286,40.23%,15,145.92999267578125
AAPL240315C00125000,2023-01-27 2:10PM EST,125.0,34.0,32.95,34.3,2.22,+6.99%,31,307,39.16%,15,145.92999267578125
AAPL240315C00130000,2023-01-27 3:27PM EST,130.0,30.8,28.9,30.45,2.5,+8.83%,62,392,37.13%,15,145.92999267578125
AAPL240315C00135000,2023-01-27 3:39PM EST,135.0,27.8,26.3,27.5,2.55,+10.10%,9,190,36.51%,15,145.92999267578125
AAPL240315C00140000,2023-01-27 3:14PM EST,140.0,24.4,22.75,24.0,2.15,+9.66%,23,526,34.68%,15,145.92999267578125
AAPL240315C00145000,2023-01-27 1:18PM EST,145.0,20.8,19.3,21.05,1.4,+7.22%,7,663,33.55%,15,145.92999267578125
AAPL240315C00150000,2023-01-27 3:44PM EST,150.0,18.65,17.4,18.65,1.54,+9.00%,43,610,33.04%,15,145.92999267578125
AAPL240315C00155000,2023-01-27 3:38PM EST,155.0,13.39,14.85,16.25,0.14,+1.06%,74,595,32.25%,15,145.92999267578125
AAPL240315C00160000,2023-01-27 3:14PM EST,160.0,14.05,13.15,13.65,1.85,+15.16%,526,1927,30.84%,15,145.92999267578125
AAPL240315C00165000,2023-01-27 3:42PM EST,165.0,11.94,10.5,11.9,1.37,+12.96%,68,215,30.52%,15,145.92999267578125
AAPL240315C00170000,2023-01-27 3:27PM EST,170.0,10.05,8.9,9.9,1.35,+15.52%,56,597,29.49%,15,145.92999267578125
AAPL240315C00175000,2023-01-27 3:53PM EST,175.0,8.2,7.35,8.4,1.13,+15.98%,32,303,29.00%,15,145.92999267578125
AAPL240315C00180000,2023-01-27 3:21PM EST,180.0,7.0,5.7,6.9,1.03,+17.25%,20,1142,28.21%,15,145.92999267578125
AAPL240315C00185000,2023-01-27 2:13PM EST,185.0,5.75,4.5,5.75,0.82,+16.63%,16,1191,27.77%,15,145.92999267578125
AAPL240315C00190000,2023-01-27 3:28PM EST,190.0,4.85,3.45,4.75,0.8,+19.75%,44,363,27.33%,15,145.92999267578125
AAPL240315C00195000,2023-01-27 10:35AM EST,195.0,3.39,2.56,3.9,0.79,+30.38%,4,203,26.93%,15,145.92999267578125
AAPL240315C00200000,2023-01-27 3:40PM EST,200.0,3.1,2.56,3.2,0.4,+14.81%,11,786,26.61%,15,145.92999267578125
AAPL240315C00205000,2023-01-27 3:46PM EST,205.0,2.35,2.08,2.92,0.25,+11.90%,1,407,27.19%,15,145.92999267578125
AAPL240315C00210000,2023-01-27 12:05PM EST,210.0,2.0,1.54,2.4,0.25,+14.29%,12,367,26.92%,15,145.92999267578125
AAPL240315C00215000,2023-01-27 12:47PM EST,215.0,1.73,1.33,1.8,0.13,+8.12%,1,161,26.10%,15,145.92999267578125
AAPL240315C00220000,2023-01-27 1:02PM EST,220.0,1.16,0.94,1.68,-0.05,-4.13%,210,411,26.75%,15,145.92999267578125
AAPL240315C00225000,2023-01-25 10:58AM EST,225.0,0.95,0.75,1.38,0.0,-,1501,1386,26.58%,15,145.92999267578125
AAPL240315C00230000,2023-01-27 10:48AM EST,230.0,0.76,0.52,1.18,-0.16,-17.39%,2,144,26.66%,15,145.92999267578125
AAPL240315C00235000,2023-01-10 3:59PM EST,235.0,0.7,0.45,0.94,0.0,-,9,64,26.37%,15,145.92999267578125
AAPL240315C00240000,2022-12-29 9:54AM EST,240.0,0.91,0.25,0.89,0.0,-,2,26,26.97%,15,145.92999267578125
AAPL240315C00245000,2023-01-25 10:36AM EST,245.0,0.4,0.17,0.78,0.0,-,1,42,27.15%,15,145.92999267578125
AAPL240315C00250000,2023-01-27 2:58PM EST,250.0,0.4,0.11,0.69,-0.01,-2.44%,7,129,27.37%,15,145.92999267578125
AAPL240315C00255000,2022-12-29 11:54AM EST,255.0,0.62,0.05,0.62,0.0,-,16,24,27.64%,15,145.92999267578125
AAPL240315C00260000,2023-01-23 2:44PM EST,260.0,0.28,0.01,0.56,0.0,-,100,236,27.92%,15,145.92999267578125
AAPL240315C00265000,2023-01-19 11:01AM EST,265.0,0.48,0.14,0.52,0.0,-,1,376,28.30%,15,145.92999267578125
AAPL240315C00270000,2023-01-04 1:47PM EST,270.0,0.33,0.07,0.48,0.0,-,1,622,28.64%,15,145.92999267578125
AAPL240315C00275000,2023-01-26 3:35PM EST,275.0,0.16,0.01,0.3,0.0,-,4,1242,27.37%,15,145.92999267578125
AAPL240315C00280000,2023-01-13 11:28AM EST,280.0,0.25,0.05,0.43,0.0,-,4,332,29.49%,15,145.92999267578125
AAPL240315C00285000,2023-01-27 9:47AM EST,285.0,0.2,0.06,0.4,-0.05,-20.00%,1,515,29.82%,15,145.92999267578125
AAPL240621C00050000,2023-01-26 11:13AM EST,50.0,94.5,96.65,99.45,0.0,-,8,1615,63.55%,16,145.92999267578125
AAPL240621C00055000,2023-01-18 3:13PM EST,55.0,84.47,92.05,95.0,0.0,-,1,908,61.51%,16,145.92999267578125
AAPL240621C00060000,2023-01-04 10:23AM EST,60.0,70.55,87.6,90.4,0.0,-,1,887,59.30%,16,145.92999267578125
AAPL240621C00065000,2023-01-05 10:34AM EST,65.0,66.91,83.1,85.85,0.0,-,1,495,56.98%,16,145.92999267578125
AAPL240621C00070000,2023-01-23 3:06PM EST,70.0,75.47,78.8,81.3,0.0,-,1,258,55.04%,16,145.92999267578125
AAPL240621C00075000,2023-01-27 3:02PM EST,75.0,76.73,74.4,76.8,3.73,+5.11%,4,1503,52.89%,16,145.92999267578125
AAPL240621C00080000,2023-01-26 10:00AM EST,80.0,68.7,70.2,72.4,0.0,-,1,751,51.20%,16,145.92999267578125
AAPL240621C00085000,2023-01-19 11:46AM EST,85.0,56.9,65.8,68.0,0.0,-,2,763,52.36%,16,145.92999267578125
AAPL240621C00090000,2023-01-23 10:41AM EST,90.0,58.0,62.0,63.75,0.0,-,1,1191,50.33%,16,145.92999267578125
AAPL240621C00095000,2023-01-26 12:58PM EST,95.0,56.06,57.55,59.65,0.0,-,8,669,48.61%,16,145.92999267578125
AAPL240621C00100000,2023-01-27 3:24PM EST,100.0,55.31,53.05,55.55,2.91,+5.55%,18,2199,46.79%,16,145.92999267578125
AAPL240621C00105000,2023-01-27 3:40PM EST,105.0,51.3,49.05,51.55,2.95,+6.10%,11,318,45.10%,16,145.92999267578125
AAPL240621C00110000,2023-01-27 3:40PM EST,110.0,47.45,45.1,49.0,2.75,+6.15%,24,991,46.20%,16,145.92999267578125
AAPL240621C00115000,2023-01-27 3:40PM EST,115.0,43.2,42.2,43.75,2.3,+5.62%,190,946,41.78%,16,145.92999267578125
AAPL240621C00120000,2023-01-27 12:14PM EST,120.0,39.8,37.9,40.1,2.24,+5.96%,95,13967,40.41%,16,145.92999267578125
AAPL240621C00125000,2023-01-27 12:49PM EST,125.0,36.24,34.1,36.6,2.64,+7.86%,16,722,39.13%,16,145.92999267578125
AAPL240621C00130000,2023-01-27 3:36PM EST,130.0,33.35,31.7,33.3,2.74,+8.95%,10,5314,38.03%,16,145.92999267578125
AAPL240621C00135000,2023-01-27 3:34PM EST,135.0,30.2,28.55,29.85,2.45,+8.83%,52,5443,36.50%,16,145.92999267578125
AAPL240621C00140000,2023-01-27 3:32PM EST,140.0,27.1,25.5,26.95,2.4,+9.72%,55,4192,35.66%,16,145.92999267578125
AAPL240621C00145000,2023-01-27 2:27PM EST,145.0,23.94,22.8,23.6,1.84,+8.33%,32,2903,33.94%,16,145.92999267578125
AAPL240621C00150000,2023-01-27 3:49PM EST,150.0,21.2,20.1,21.2,1.59,+8.11%,121,15307,33.42%,16,145.92999267578125
AAPL240621C00155000,2023-01-27 2:56PM EST,155.0,18.93,17.2,19.0,1.72,+9.99%,589,2928,32.98%,16,145.92999267578125
AAPL240621C00160000,2023-01-27 3:47PM EST,160.0,16.5,15.9,16.5,1.51,+10.07%,64,5766,31.88%,16,145.92999267578125
AAPL240621C00165000,2023-01-27 3:52PM EST,165.0,14.25,12.85,14.55,0.9,+6.74%,13,2954,31.35%,16,145.92999267578125
AAPL240621C00170000,2023-01-27 3:23PM EST,170.0,12.4,12.0,12.75,1.17,+10.42%,3,5872,30.81%,16,145.92999267578125
AAPL240621C00175000,2023-01-27 1:58PM EST,175.0,10.7,9.3,10.85,0.95,+9.74%,24,7802,29.90%,16,145.92999267578125
AAPL240621C00180000,2023-01-27 2:51PM EST,180.0,9.4,7.25,9.4,1.35,+16.77%,30,5192,29.45%,16,145.92999267578125
AAPL240621C00185000,2023-01-27 2:18PM EST,185.0,7.9,7.3,8.0,0.95,+13.67%,2,3115,28.84%,16,145.92999267578125
AAPL240621C00190000,2023-01-27 1:34PM EST,190.0,6.65,6.0,6.8,1.15,+20.91%,2,4523,28.34%,16,145.92999267578125
AAPL240621C00195000,2023-01-27 12:16PM EST,195.0,5.7,4.8,5.7,0.6,+11.76%,11,3001,27.78%,16,145.92999267578125
AAPL240621C00200000,2023-01-27 3:50PM EST,200.0,4.65,4.0,5.0,0.55,+13.41%,93,6643,27.77%,16,145.92999267578125
AAPL240621C00205000,2023-01-25 11:27AM EST,205.0,3.25,2.79,4.2,0.0,-,37,1271,27.37%,16,145.92999267578125
AAPL240621C00210000,2023-01-27 11:43AM EST,210.0,3.25,2.81,3.45,0.25,+8.33%,1,2161,26.86%,16,145.92999267578125
AAPL240621C00215000,2023-01-27 3:11PM EST,215.0,2.85,2.27,2.99,0.38,+15.38%,4,2124,26.83%,16,145.92999267578125
AAPL240621C00220000,2023-01-26 9:44AM EST,220.0,2.05,1.85,2.71,0.0,-,2,1246,27.14%,16,145.92999267578125
AAPL240621C00225000,2023-01-27 9:34AM EST,225.0,1.78,1.76,2.22,0.09,+5.33%,1,2345,26.72%,16,145.92999267578125
AAPL240621C00230000,2023-01-23 3:08PM EST,230.0,1.51,1.22,1.92,0.0,-,5,1295,26.70%,16,145.92999267578125
AAPL240621C00235000,2023-01-27 3:44PM EST,235.0,1.37,1.05,1.48,0.05,+3.79%,7,564,26.02%,16,145.92999267578125
